746,7BsxlNsLgCMBNZ9CmAcbfv,Frank Turner,FTHC (Deluxe),The Gathering,27,159640,True,0.455,0.938,7,-4.316,1,0.0756,0.0022,1.21E-5,0.142,0.552,143.887,4.0,acoustic,High Energy
749,6nPSj5qcbkm3w2ch9dljk2,Frank Turner,Positive Songs For Negative People,Demons,27,245386,False,0.285,0.938,4,-5.414,1,0.0795,0.00145,2.73E-4,0.387,0.286,159.017,4.0,acoustic,High Energy
750,0N8Xztr4pBHJ7V0moJWhbO,Aimyon,青春のエキサイトメント,愛を伝えたいだとか,65,235240,False,0.673,0.85,2,-5.021,1,0.0337,0.0345,1.14E-5,0.0943,0.793,100.008,4.0,acoustic,High Energy
754,2I4gO3ZoMLZaCeWMZGOQ7o,Gabrielle Aplin,Miss You,Night Bus,38,221826,False,0.458,0.815,1,-7.16,0,0.0515,0.00374,1.07E-5,0.115,0.362,118.226,4.0,acoustic,High Energy
755,0x0h9kwGhCv78fMRo8ChhZ,Andrew Belle,Black Bear,Dark Matter,45,318439,False,0.483,0.806,7,-5.111,0,0.0321,0.0881,8.95E-4,0.0991,0.19,147.049,4.0,acoustic,High Energy
760,0RHZvKdk4rHKyl2Ijltoub,Michelle Featherstone,Blue Bike,Careful,35,256760,False,0.505,0.835,5,-4.301,1,0.0296,0.46,3.52E-4,0.165,0.484,144.171,4.0,acoustic,High Energy
789,1cADd4hbtfYDFesyH8i1eB,Frank Turner,FTHC (Deluxe),The Work,27,212893,False,0.491,0.913,0,-4.526,1,0.0567,1.88e-05,2.26E-6,0.327,0.59,89.987,4.0,acoustic,High Energy
796,6D16aFALxgo3b5Hw7Na1Fw,Days N Daze,Songs We Recorded for Splits,Fall Out,28,214099,True,0.434,0.832,0,-9.513,1,0.0716,0.348,3.2E-5,0.158,0.591,93.674,4.0,acoustic,High Energy
797,1NByMwpOZY69Mmy4l7jYRF,Frank Turner,The Gathering,The Gathering,27,159019,True,0.424,0.942,7,-3.338,1,0.118,0.0025,1.14E-6,0.23,0.447,143.671,4.0,acoustic,High Energy
816,2xkMeEvHnRhj2URvART1yE,Yu Takahashi,BREAK MY SILENCE,陽はまた昇る,27,245600,False,0.532,0.928,9,-1.963,0,0.0397,0.108,0.0291,0.201,0.808,113.927,3.0,acoustic,High Energy
841,7AZAGSn2B1APKe2XBbzB2G,Eddie Vedder,Into The Wild (Music For The Motion Picture),Far Behind,50,135320,False,0.467,0.855,4,-5.375,1,0.0515,0.174,9.32E-6,0.11,0.565,135.813,4.0,acoustic,High Energy
846,28lU91CRfUdWJEY7KbhZBL,Dave Barnes,"What We Want, What We Get",God Gave Me You,49,228960,False,0.459,0.823,4,-6.481,1,0.037,0.00332,1.75E-5,0.189,0.55,152.062,4.0,acoustic,High Energy
847,5Jx83G7IadblXTyvMMo7Uu,Days N Daze,Rogue Taxidermy,Perfectly Dysfunctional,27,207151,True,0.316,0.879,7,-9.414,0,0.113,0.827,0.00239,0.278,0.647,88.614,4.0,acoustic,High Energy
849,1VtzCELaY7snxB5vNXbAGg,Get Dead,Bad News,Welcome to Hell,26,158906,False,0.474,0.843,5,-4.453,0,0.209,0.0205,2.71E-6,0.0636,0.901,131.992,4.0,acoustic,High Energy
869,3TnFkFik1REVmx8V58n6Uu,Masaharu Fukuyama,HUMAN,恋の魔力,27,278613,False,0.495,0.865,7,-3.21,1,0.0414,0.000791,6.68E-6,0.247,0.881,156.924,4.0,acoustic,High Energy
872,6szDk6GLuxosArjs48QzFq,Kazuyoshi Saito,純風,純風,27,177666,False,0.731,0.868,9,-6.217,1,0.0271,0.111,0.0,0.258,0.975,111.154,4.0,acoustic,High Energy
889,1Q6A7Uy4vXDfcnigKgwPZp,Calibretto 13,Enter The Danger Brigade,High 5,26,201866,False,0.382,0.9,7,-4.938,1,0.0685,0.018,0.0,0.0911,0.644,79.965,4.0,acoustic,High Energy
890,0WSGIwIEqpfe3jGJ5fZsHr,Penny and Sparrow,Finch,Don't Wanna Be Without Ya,58,207762,False,0.651,0.86,7,-7.8,1,0.138,0.609,0.00646,0.0735,0.29,115.0,4.0,acoustic,High Energy
